customer_id,signup_date,company_size,industry,country,plan_type,contract_length,monthly_revenue,total_revenue,payment_method,payment_failures,discount_received,monthly_active_days,feature_adoption_score,support_tickets_count,login_frequency,session_duration_avg,api_calls_count,days_since_last_login,feature_usage_decline,customer_health_score,nps_score,product_feedback_submitted,churned,churn_date,retention_campaign_received
CUST_05967,2024-05-12,Enterprise,Healthcare,Canada,Free,Month-to-month,0.0,0.0,Credit Card,2,0,8.0,62.6,4,5.6,23.9,144,0.8,0,66.6,24.0,0,0,,0
CUST_05968,2024-06-23,Large,Education,Canada,Free,Month-to-month,0.0,0.0,Credit Card,0,0,12.0,82.5,2,4.0,28.6,1,4.0,0,71.0,37.0,1,0,,0
CUST_05969,2024-01-02,Small,Retail,UK,Basic,Month-to-month,52.39,843.57,PayPal,0,0,5.0,82.9,7,3.5,21.8,105,0.7,0,62.2,41.0,1,0,,0
CUST_05970,2023-11-09,Medium,Healthcare,UK,Basic,Month-to-month,44.31,470.82,Credit Card,0,0,15.0,91.4,3,3.1,49.6,72,2.3,1,56.3,-9.0,0,0,,1
CUST_05971,2024-06-21,Large,Healthcare,Canada,Basic,Month-to-month,58.46,358.33,Credit Card,0,1,9.0,54.0,2,2.2,4.4,3,3.4,0,66.8,38.0,0,0,,0
CUST_05972,2023-02-23,Large,Healthcare,UK,Basic,Month-to-month,60.21,1474.94,Credit Card,0,1,10.0,61.9,1,3.7,1.8,58,12.0,0,64.0,3.0,0,0,,0
CUST_05973,2024-06-24,Medium,Education,USA,Basic,Month-to-month,37.99,229.97,Credit Card,0,0,20.0,46.1,1,5.5,50.1,61,7.6,1,61.2,35.0,1,0,,0
CUST_05974,2024-04-11,Small,Retail,USA,Free,Month-to-month,0.0,0.0,Invoice,0,0,14.0,27.0,3,4.3,7.2,22,4.6,0,73.7,28.0,1,0,,0
CUST_05975,2023-06-13,Enterprise,Retail,USA,Pro,Annual,185.11,3664.72,Credit Card,2,0,11.0,80.1,0,6.2,14.4,173,5.7,0,68.7,85.0,0,0,,0
CUST_05976,2023-11-30,Medium,Healthcare,UK,Pro,Annual,230.98,3035.34,Invoice,0,0,19.0,68.2,3,3.3,28.3,129,1.9,1,62.5,18.0,0,0,,0
CUST_05977,2024-06-30,Small,Finance,UK,Basic,Month-to-month,50.28,334.79,Invoice,1,0,12.0,64.1,3,5.4,11.5,41,11.1,0,67.4,25.0,1,0,,0
CUST_05978,2023-12-14,Small,Technology,UK,Pro,Annual,189.57,2157.3,Invoice,1,0,,76.8,4,3.5,43.6,70,23.3,0,61.4,87.0,0,0,,1
CUST_05979,2023-09-30,Medium,Technology,USA,Basic,Month-to-month,46.23,739.61,Invoice,0,0,9.0,64.2,3,6.4,1.6,230,24.0,0,56.5,23.0,0,0,,0
CUST_05980,2024-12-20,Small,Technology,USA,Basic,Month-to-month,44.28,39.96,Credit Card,1,0,14.0,63.6,1,4.1,21.0,85,4.0,0,74.0,-1.0,0,0,,0
CUST_05981,2024-02-18,Small,Education,USA,Free,Month-to-month,0.0,0.0,Credit Card,0,1,14.0,83.3,4,0.4,31.7,35,6.6,0,72.7,-35.0,0,0,,0
CUST_05982,2024-05-14,Enterprise,Technology,UK,Free,Month-to-month,0.0,0.0,Credit Card,0,1,12.0,69.8,2,0.3,13.5,21,0.7,0,72.7,-22.0,0,0,,0
CUST_05983,2023-04-03,Small,Technology,Australia,Pro,Annual,192.0,3580.98,Invoice,2,1,11.0,26.2,1,7.7,25.9,8,1.8,1,50.6,-50.0,0,1,2023-07-03,0
CUST_05984,2024-11-15,Medium,Healthcare,Australia,Free,Month-to-month,0.0,0.0,Credit Card,0,0,12.0,82.3,2,6.2,52.2,1,2.0,1,52.0,8.0,1,0,,1
CUST_05985,2023-03-20,Large,Healthcare,Germany,Free,Month-to-month,0.0,0.0,Credit Card,0,0,10.0,49.8,3,,36.2,1,2.4,1,48.8,79.0,0,0,,0
CUST_05986,2024-09-13,Medium,Education,USA,Basic,Month-to-month,43.39,125.54,Invoice,2,0,12.0,88.4,3,1.0,18.4,250,4.5,0,70.7,28.0,0,0,,0
CUST_05987,2023-08-05,Small,Technology,USA,Free,Month-to-month,0.0,0.0,Credit Card,0,1,13.0,73.8,1,2.5,10.2,1,1.3,0,73.8,-60.0,0,0,,0
CUST_05988,2023-12-24,Medium,Education,Canada,Pro,Annual,187.98,2376.5,PayPal,1,0,14.0,77.4,2,2.9,36.0,170,15.2,1,48.4,45.0,0,0,,0
CUST_05989,2024-09-09,Small,Technology,Canada,Pro,Annual,229.51,791.42,Invoice,0,0,6.0,94.3,2,5.0,9.8,25,1.6,1,43.2,22.0,1,1,2024-12-19,0
CUST_05990,2024-05-21,Small,Education,USA,Basic,Month-to-month,45.23,346.43,Invoice,0,0,8.0,53.1,4,2.5,17.7,179,1.0,1,46.5,26.0,0,0,,0
CUST_05991,2024-07-12,Medium,Healthcare,Canada,Pro,Annual,196.34,1125.4,PayPal,0,1,9.0,67.7,4,,19.3,55,17.1,1,40.0,9.0,0,1,2024-10-01,0
CUST_05992,2023-06-30,Enterprise,Retail,UK,Pro,Annual,218.81,3684.3,Credit Card,0,0,17.0,53.5,1,2.0,29.0,277,0.3,0,80.3,-26.0,1,0,,0
CUST_05993,2024-07-29,Large,Finance,Germany,Free,Month-to-month,0.0,0.0,PayPal,0,0,8.0,45.9,0,5.4,18.9,50,5.5,1,44.3,100.0,0,0,,0
CUST_05994,2023-09-03,Small,Healthcare,Australia,Pro,Annual,208.22,3230.79,Credit Card,1,0,14.0,38.9,1,1.0,2.4,19,2.9,0,74.5,26.0,1,0,,0
CUST_05995,2023-09-01,Medium,Retail,USA,Pro,Annual,208.44,3319.05,Invoice,0,1,10.0,71.0,2,5.9,4.6,561,1.2,0,69.4,72.0,0,0,,0
CUST_05996,2024-05-20,Small,Technology,USA,Free,Month-to-month,0.0,0.0,Credit Card,0,1,8.0,94.0,1,4.3,0.0,5,0.8,0,66.6,84.0,0,0,,0
CUST_05997,2024-02-26,Medium,Technology,UK,Pro,Annual,179.21,1928.28,PayPal,0,1,10.0,67.4,3,1.6,23.3,230,13.6,0,63.2,100.0,1,0,,0
CUST_05998,2023-11-16,Small,Education,USA,Pro,Annual,197.53,2527.01,Credit Card,0,0,12.0,86.8,0,1.0,,62,9.0,1,48.5,17.0,0,0,,0
CUST_05999,2023-03-28,Large,Healthcare,USA,Free,Month-to-month,0.0,0.0,Credit Card,0,0,12.0,86.0,1,3.7,37.9,105,15.3,1,45.3,30.0,0,0,,0
CUST_06000,2023-08-05,Small,Education,Germany,Basic,Month-to-month,51.17,706.85,Invoice,0,0,10.0,79.3,2,4.6,31.3,36,2.1,1,48.9,79.0,0,0,,0
CUST_06001,2024-05-04,Small,Retail,Australia,Enterprise,Multi-year,1056.76,5473.95,Credit Card,0,0,13.0,59.8,4,1.4,13.5,249,2.5,0,73.2,72.0,1,0,,1
CUST_06002,2024-06-02,Medium,Finance,Canada,Free,Month-to-month,0.0,0.0,PayPal,0,0,11.0,65.6,2,3.7,26.9,136,7.0,0,68.0,35.0,0,0,,0
CUST_06003,2023-10-05,Small,Technology,Australia,Free,Month-to-month,0.0,0.0,PayPal,1,1,11.0,83.7,4,1.9,21.2,101,0.8,1,51.1,-25.0,0,0,,0
CUST_06004,2024-12-22,Large,Education,USA,Basic,Month-to-month,49.54,52.4,Credit Card,1,0,7.0,74.7,0,1.5,13.4,42,2.1,1,44.5,38.0,1,0,,1
CUST_06005,2023-06-18,Enterprise,Healthcare,Canada,Enterprise,Multi-year,1034.57,20249.2,Credit Card,0,1,,96.1,3,1.2,28.7,179,0.0,0,74.5,20.0,0,0,,0
CUST_06006,2023-11-26,Small,Technology,Canada,Free,Month-to-month,0.0,0.0,Credit Card,2,0,21.0,93.8,4,3.5,19.5,125,5.1,0,83.9,-27.0,0,1,2024-09-30,0
CUST_06007,2024-10-11,Small,Retail,Australia,Pro,Annual,210.3,467.81,Invoice,0,1,14.0,60.5,2,7.2,33.1,5,1.6,1,55.2,78.0,1,0,,0
CUST_06008,2024-03-16,Enterprise,Technology,USA,Basic,Month-to-month,48.42,487.75,Credit Card,2,0,9.0,96.9,1,5.6,30.4,113,2.4,0,67.3,-34.0,0,0,,0
CUST_06009,2024-01-26,Large,Education,Australia,Basic,Month-to-month,46.36,314.49,Invoice,0,0,18.0,78.6,2,3.3,20.6,87,11.1,1,56.4,41.0,1,0,,1
CUST_06010,2024-05-10,Enterprise,Technology,Australia,Enterprise,Multi-year,1057.84,6578.46,Credit Card,0,0,,74.8,0,5.9,28.1,117,6.8,0,71.1,100.0,0,0,,1
CUST_06011,2024-01-16,Small,Technology,UK,Pro,Annual,195.05,2378.01,Credit Card,0,0,8.0,76.7,2,6.2,8.9,3,6.7,0,63.7,46.0,1,0,,0
CUST_06012,2023-11-02,Small,Technology,UK,Free,Month-to-month,0.0,0.0,Credit Card,1,1,12.0,36.5,2,2.5,22.3,10,1.0,1,52.5,7.0,0,1,2024-01-22,1
CUST_06013,2024-11-03,Small,Technology,Germany,Free,Month-to-month,0.0,0.0,Invoice,0,1,8.0,56.2,1,5.7,27.6,90,4.4,0,64.8,20.0,1,0,,0
CUST_06014,2024-05-27,Small,Healthcare,USA,Free,Month-to-month,0.0,0.0,Credit Card,0,1,13.0,57.2,3,1.4,20.8,99,1.4,0,73.8,49.0,0,0,,0
CUST_06015,2023-07-07,Large,Retail,USA,Basic,Month-to-month,46.89,788.28,Invoice,0,0,9.0,61.0,1,2.6,12.3,18,6.8,1,45.1,30.0,0,0,,0
CUST_06016,2024-05-30,Small,Retail,USA,Basic,Month-to-month,43.07,274.59,Credit Card,0,1,13.0,79.9,2,3.9,47.8,96,8.0,1,50.5,32.0,1,1,2024-07-31,1
CUST_06017,2024-10-05,Medium,Retail,Canada,Basic,Month-to-month,50.06,84.68,Credit Card,1,0,11.0,81.6,4,3.0,37.5,18,0.8,0,71.1,38.0,0,0,,0
CUST_06018,2024-03-02,Small,Finance,Australia,Basic,Month-to-month,42.92,438.48,PayPal,0,0,18.0,79.3,2,2.5,43.8,72,9.0,0,77.5,40.0,0,0,,0
CUST_06019,2024-05-16,Large,Healthcare,Canada,Enterprise,Multi-year,866.59,6238.38,Credit Card,0,0,9.0,79.1,1,1.8,35.6,193,2.6,0,67.2,100.0,0,0,,0
CUST_06020,2024-12-30,Small,Education,UK,Free,Month-to-month,0.0,0.0,PayPal,0,0,16.0,91.2,4,0.1,12.9,85,20.1,1,48.9,37.0,0,1,2025-01-01,0
CUST_06021,2023-09-17,Small,Finance,Germany,Basic,Month-to-month,53.99,749.5,Credit Card,1,0,7.0,82.0,3,2.9,5.1,125,3.7,0,63.7,16.0,0,0,,0
CUST_06022,2024-05-27,Medium,Finance,UK,Free,Month-to-month,0.0,0.0,PayPal,0,0,10.0,66.0,1,3.8,31.3,143,0.3,1,49.8,37.0,0,0,,0
CUST_06023,2023-03-12,Small,Healthcare,Germany,Pro,Annual,197.07,4365.16,Credit Card,0,0,11.0,98.1,3,1.5,18.2,51,1.6,0,70.7,63.0,0,0,,0
CUST_06024,2024-04-22,Medium,Finance,Germany,Free,Month-to-month,0.0,0.0,Credit Card,0,0,9.0,74.5,1,4.7,,36,5.8,0,65.6,39.0,0,0,,0
CUST_06025,2023-06-27,Medium,Finance,UK,Pro,Annual,185.39,3015.38,Invoice,0,0,13.0,75.0,5,,44.6,46,3.8,0,72.6,42.0,1,0,,0
CUST_06026,2024-04-01,Large,Retail,USA,Enterprise,Multi-year,835.39,6740.27,Credit Card,0,0,9.0,77.6,4,2.3,,16,15.7,0,60.7,7.0,1,0,,0
CUST_06027,2023-07-08,Medium,Education,USA,Enterprise,Multi-year,1030.11,17328.36,Credit Card,1,0,9.0,80.5,5,1.9,12.5,48,1.0,0,68.0,-8.0,1,0,,0
CUST_06028,2023-10-18,Medium,Healthcare,UK,Free,Month-to-month,0.0,0.0,Credit Card,0,1,14.0,28.8,0,,37.1,29,8.4,1,51.8,62.0,0,0,,1
CUST_06029,2024-06-03,Enterprise,Retail,Australia,Enterprise,Multi-year,962.55,4246.83,Credit Card,0,0,12.0,95.5,2,5.5,24.2,312,7.2,0,69.4,,0,0,,0
CUST_06030,2023-10-19,Enterprise,Technology,USA,Basic,Month-to-month,52.18,637.71,Credit Card,1,0,13.0,78.3,1,3.7,36.6,74,3.8,0,72.6,,0,0,,0
CUST_06031,2024-09-26,Medium,Healthcare,USA,Pro,Annual,222.91,973.41,Credit Card,0,0,19.0,70.3,2,,35.2,54,1.1,1,63.0,42.0,0,0,,0
CUST_06032,2023-10-10,Medium,Healthcare,Canada,Free,Month-to-month,0.0,0.0,Credit Card,2,0,14.0,84.8,2,5.2,34.6,131,1.0,0,75.5,-15.0,1,0,,0
CUST_06033,2024-06-27,Medium,Healthcare,UK,Basic,Month-to-month,52.43,375.94,Credit Card,0,0,13.0,89.9,3,4.0,25.7,90,3.9,1,52.6,-19.0,0,0,,1
CUST_06034,2024-01-12,Small,Technology,Canada,Basic,Month-to-month,47.65,542.77,Credit Card,1,0,11.0,77.7,4,1.6,18.0,11,11.9,1,45.5,57.0,1,0,,1
CUST_06035,2024-10-19,Enterprise,Retail,Canada,Basic,Month-to-month,46.33,72.98,Invoice,0,0,9.0,93.9,2,0.9,16.5,127,2.1,0,67.4,-14.0,1,0,,0
CUST_06036,2023-06-05,Large,Retail,USA,Free,Month-to-month,0.0,0.0,Invoice,0,0,13.0,71.7,0,3.9,20.5,29,3.0,1,53.0,57.0,0,0,,0
CUST_06037,2024-05-22,Small,Healthcare,Australia,Pro,Annual,188.21,1244.23,Invoice,0,0,9.0,48.5,3,1.3,12.7,1,10.5,1,43.3,60.0,0,0,,0
CUST_06038,2024-02-17,Small,Technology,Canada,Basic,Month-to-month,48.6,443.78,PayPal,1,1,11.0,66.1,2,0.4,17.6,76,7.8,0,67.6,43.0,0,0,,0
CUST_06039,2024-06-11,Small,Technology,Canada,Free,Month-to-month,0.0,0.0,Credit Card,3,0,7.0,96.7,0,3.2,,14,2.8,1,44.1,23.0,0,1,2024-12-13,0
CUST_06040,2023-12-21,Small,Finance,USA,Enterprise,Multi-year,1051.21,12331.83,PayPal,0,1,,77.2,3,,22.1,121,0.1,1,50.0,72.0,0,0,,0
CUST_06041,2024-07-12,Small,Technology,UK,Free,Month-to-month,0.0,0.0,Invoice,1,1,13.0,85.3,1,2.7,24.1,28,8.2,0,70.4,65.0,0,0,,0
CUST_06042,2023-07-06,Medium,Retail,UK,Basic,Month-to-month,46.71,731.06,Credit Card,1,1,,90.8,2,1.6,37.6,12,4.4,0,73.8,67.0,0,0,,0
CUST_06043,2023-01-31,Small,Retail,USA,Free,Month-to-month,0.0,0.0,Invoice,0,1,9.0,80.1,6,1.0,15.3,14,1.2,1,47.9,5.0,0,0,,0
CUST_06044,2023-09-17,Medium,Healthcare,Australia,Basic,Month-to-month,47.5,687.45,Invoice,0,0,19.0,50.2,2,4.3,20.8,12,9.1,1,58.9,6.0,0,0,,1
CUST_06045,2024-02-25,Small,Education,USA,Enterprise,Multi-year,766.29,8098.41,Credit Card,0,0,12.0,60.6,0,4.6,26.8,93,0.2,0,72.9,38.0,0,0,,0
CUST_06046,2024-06-12,Small,Technology,USA,Pro,Annual,183.67,931.25,Credit Card,0,0,17.0,37.2,0,6.1,22.2,55,9.5,0,75.7,24.0,0,0,,0
CUST_06047,2024-07-04,Medium,Retail,UK,Free,Month-to-month,0.0,0.0,PayPal,0,1,14.0,80.3,0,7.0,30.7,20,9.2,0,71.4,2.0,0,0,,0
CUST_06048,2023-10-31,Large,Technology,USA,Enterprise,Multi-year,1030.54,13229.85,Credit Card,0,1,12.0,79.5,0,2.8,30.0,192,0.3,0,72.8,15.0,0,0,,0
CUST_06049,2023-02-08,Medium,Technology,USA,Free,Month-to-month,0.0,0.0,Credit Card,1,0,11.0,22.3,0,1.7,14.4,26,1.8,1,50.6,60.0,1,0,,0
CUST_06050,2024-05-03,Medium,Technology,UK,Free,Month-to-month,0.0,0.0,Credit Card,0,0,16.0,88.1,1,1.2,36.4,187,9.5,1,54.2,2.0,0,0,,1
CUST_06051,2024-10-05,Medium,Education,Canada,Basic,Month-to-month,46.3,55.78,Credit Card,0,0,11.0,50.2,3,5.7,1.9,105,9.6,0,66.7,-24.0,0,0,,0
CUST_06052,2024-06-25,Small,Finance,UK,Enterprise,Multi-year,1120.31,5378.31,Credit Card,0,0,7.0,82.5,2,2.0,36.9,56,3.1,0,63.9,37.0,0,0,,0
CUST_06053,2024-10-31,Small,Technology,USA,Free,Month-to-month,0.0,0.0,Invoice,0,1,18.0,36.8,4,2.9,35.9,4,7.4,1,58.3,8.0,0,0,,1
CUST_06054,2023-10-05,Small,Healthcare,USA,Pro,Annual,191.32,2401.42,Credit Card,1,0,17.0,60.6,3,3.8,12.9,3,5.7,0,77.6,33.0,1,0,,0
CUST_06055,2023-07-22,Medium,Technology,UK,Basic,Month-to-month,43.66,516.51,Credit Card,0,0,13.0,68.6,1,5.3,42.6,85,2.6,1,53.2,3.0,1,0,,0
CUST_06056,2023-03-07,Medium,Technology,Canada,Pro,Annual,208.19,4263.81,Credit Card,1,0,8.0,76.0,0,0.9,38.0,157,1.8,0,66.1,38.0,0,0,,0
CUST_06057,2023-04-18,Medium,Retail,Australia,Free,Month-to-month,0.0,0.0,Credit Card,2,1,8.0,83.4,3,5.1,51.2,62,10.9,1,41.6,21.0,0,0,,0
CUST_06058,2023-09-25,Small,Technology,UK,Enterprise,Multi-year,996.85,17311.89,Credit Card,1,0,12.0,62.3,2,3.9,46.8,96,2.5,1,51.7,-21.0,0,0,,1
CUST_06059,2023-08-10,Large,Education,Canada,Free,Month-to-month,0.0,0.0,Invoice,0,0,13.0,45.8,3,5.4,43.9,47,2.6,1,53.2,39.0,0,0,,0
CUST_06060,2024-06-13,Small,Healthcare,Germany,Free,Month-to-month,0.0,0.0,Credit Card,0,0,15.0,90.1,0,3.7,38.9,120,7.6,0,73.7,43.0,0,0,,0
CUST_06061,2023-03-31,Small,Technology,USA,Free,Month-to-month,0.0,0.0,Credit Card,1,1,8.0,78.9,3,5.6,4.7,102,2.6,0,65.7,-26.0,0,0,,0
CUST_06062,2024-11-23,Small,Technology,USA,Pro,Annual,191.56,222.54,Invoice,1,0,11.0,83.9,1,2.7,29.7,34,1.7,0,70.6,43.0,0,0,,1
CUST_06063,2023-09-12,Medium,Healthcare,UK,Free,Month-to-month,0.0,0.0,Credit Card,0,1,16.0,64.0,1,4.6,10.8,99,1.9,0,78.1,24.0,1,0,,0
CUST_06064,2024-03-30,Small,Finance,Canada,Free,Month-to-month,0.0,0.0,Credit Card,0,0,15.0,22.2,4,2.8,13.3,26,4.1,1,55.4,31.0,0,0,,0
CUST_06065,2023-09-10,Medium,Healthcare,USA,Free,Month-to-month,0.0,0.0,PayPal,0,1,,64.6,0,3.5,15.0,35,0.5,0,77.2,-14.0,1,0,,0
CUST_06066,2023-09-14,Large,Retail,UK,Basic,Month-to-month,45.62,704.02,Credit Card,1,0,7.0,35.8,3,2.3,24.5,122,1.1,0,64.9,-11.0,1,0,,0
CUST_06067,2024-01-18,Small,Retail,USA,Pro,Annual,177.02,2233.07,Credit Card,1,1,12.0,82.7,1,3.4,45.8,14,3.7,0,71.2,32.0,0,0,,0
CUST_06068,2024-03-17,Medium,Retail,Canada,Enterprise,Multi-year,1058.7,7913.81,Invoice,0,0,11.0,67.2,3,6.5,18.9,123,16.2,0,63.4,-76.0,0,0,,0
CUST_06069,2024-08-21,Small,Education,USA,Enterprise,Multi-year,915.07,4266.08,Credit Card,0,0,7.0,48.0,1,2.5,19.9,85,5.9,1,42.5,40.0,1,0,,1
CUST_06070,2023-03-31,Small,Technology,Germany,Pro,Annual,163.41,3329.48,Credit Card,0,0,8.0,66.7,3,2.5,46.6,0,10.3,0,61.9,52.0,1,0,,0
CUST_06071,2024-01-25,Small,Technology,USA,Basic,Month-to-month,44.55,490.78,Credit Card,2,0,13.0,88.2,1,1.1,20.3,7,5.4,0,71.8,68.0,1,0,,0
CUST_06072,2024-08-04,Enterprise,Retail,Australia,Pro,Annual,175.48,850.02,Credit Card,1,0,9.0,80.7,1,1.6,7.5,36,0.1,0,68.5,27.0,1,0,,0
CUST_06073,2023-02-13,Medium,Finance,USA,Pro,Annual,244.1,4625.03,Credit Card,0,0,9.0,55.9,2,1.6,10.3,185,11.6,0,62.7,12.0,1,0,,0
CUST_06074,2024-12-12,Large,Healthcare,Australia,Free,Month-to-month,0.0,0.0,Credit Card,2,0,13.0,79.3,4,,21.4,51,6.6,0,71.2,-40.0,1,0,,1
CUST_06075,2024-10-25,Small,Retail,Australia,Free,Month-to-month,0.0,0.0,PayPal,0,0,11.0,94.0,4,4.5,1.2,100,3.9,0,69.5,33.0,0,0,,0
CUST_06076,2024-08-20,Large,Finance,USA,Basic,Month-to-month,44.39,173.17,Credit Card,0,0,8.0,76.1,1,0.5,9.7,9,5.4,0,64.3,49.0,0,0,,0
CUST_06077,2023-01-19,Large,Technology,USA,Enterprise,Multi-year,1025.36,26298.01,Invoice,0,1,8.0,35.0,2,5.8,41.1,57,12.5,0,60.8,-47.0,0,0,,0
CUST_06078,2023-04-11,Large,Retail,Canada,Free,Month-to-month,0.0,0.0,Credit Card,0,1,10.0,48.4,2,1.3,70.2,116,1.4,0,69.3,27.0,0,0,,1
CUST_06079,2024-08-29,Enterprise,Retail,USA,Enterprise,Multi-year,774.54,4149.3,Credit Card,1,0,,67.8,1,3.7,5.5,72,0.7,0,71.1,-3.0,0,0,,0
CUST_06080,2023-12-23,Small,Technology,Germany,Free,Month-to-month,0.0,0.0,Credit Card,0,0,10.0,67.6,2,2.8,15.3,145,6.5,1,46.8,100.0,0,1,2024-06-30,1
CUST_06081,2024-06-25,Medium,Healthcare,USA,Basic,Month-to-month,42.34,201.8,Invoice,2,0,,80.8,1,2.2,5.4,51,1.5,0,63.3,18.0,1,0,,0
CUST_06082,2023-02-02,Medium,Healthcare,USA,Basic,Month-to-month,42.18,802.81,Credit Card,0,1,14.0,76.3,1,,27.3,54,0.7,0,75.6,4.0,0,0,,0
CUST_06083,2023-08-17,Medium,Finance,USA,Basic,Month-to-month,48.22,816.28,Invoice,0,1,12.0,70.2,2,3.0,42.1,96,14.6,0,65.7,45.0,0,0,,0
CUST_06084,2024-06-07,Large,Technology,USA,Enterprise,Multi-year,946.59,7167.77,Invoice,0,0,8.0,89.8,0,2.3,46.7,122,5.8,0,64.1,44.0,0,0,,0
CUST_06085,2024-09-21,Small,Technology,UK,Pro,Annual,211.41,681.39,Invoice,0,1,11.0,74.6,5,1.4,66.3,44,3.6,0,69.7,81.0,0,0,,0
CUST_06086,2023-06-04,Small,Retail,Canada,Free,Month-to-month,0.0,0.0,PayPal,0,0,13.0,50.4,5,3.4,15.5,174,2.6,1,53.2,20.0,0,0,,0
CUST_06087,2024-02-27,Small,Healthcare,Canada,Pro,Annual,204.56,1810.31,PayPal,0,1,10.0,84.8,1,5.1,31.3,141,4.2,0,67.9,23.0,0,1,2024-10-26,0
CUST_06088,2023-09-03,Large,Education,Australia,Basic,Month-to-month,52.95,1005.15,Invoice,0,1,8.0,78.2,1,3.7,28.3,171,1.4,0,66.3,84.0,0,0,,0
CUST_06089,2024-02-09,Enterprise,Technology,USA,Enterprise,Multi-year,850.83,7473.06,PayPal,0,1,8.0,32.6,1,3.8,12.8,111,11.0,0,61.5,22.0,0,0,,0
CUST_06090,2024-06-24,Medium,Education,Australia,Basic,Month-to-month,47.55,248.36,Credit Card,2,0,13.0,90.2,2,2.5,4.1,2,4.9,0,72.1,-23.0,0,0,,0
CUST_06091,2023-06-10,Medium,Healthcare,USA,Basic,Month-to-month,54.8,1349.22,PayPal,0,0,13.0,68.8,2,2.8,1.5,22,0.2,0,74.4,92.0,0,0,,0
CUST_06092,2024-12-02,Medium,Technology,USA,Pro,Annual,202.29,164.54,Invoice,0,1,13.0,60.5,4,2.9,16.5,117,2.5,0,73.2,67.0,0,0,,0
CUST_06093,2023-04-27,Medium,Technology,USA,Enterprise,Multi-year,870.65,18837.45,Credit Card,0,0,11.0,71.2,2,2.8,17.5,14,12.7,0,65.1,7.0,0,0,,0
CUST_06094,2023-09-28,Small,Healthcare,Australia,Pro,Annual,172.98,2428.71,Invoice,0,0,11.0,77.7,2,5.8,13.8,42,4.1,0,69.4,25.0,0,0,,0
CUST_06095,2024-11-22,Medium,Retail,Canada,Enterprise,Multi-year,993.2,1089.24,Credit Card,0,1,9.0,94.2,0,1.1,39.8,23,1.0,0,68.0,43.0,0,0,,0
CUST_06096,2024-05-01,Medium,Retail,UK,Basic,Month-to-month,52.04,505.84,PayPal,0,0,9.0,39.0,4,3.3,21.6,208,7.4,1,44.8,,1,0,,0
CUST_06097,2023-06-21,Medium,Retail,UK,Pro,Annual,211.16,4228.75,Credit Card,2,0,11.0,95.0,3,3.7,27.5,26,1.2,0,70.9,5.0,0,0,,0
CUST_06098,2023-10-01,Small,Technology,UK,Free,Month-to-month,0.0,0.0,Credit Card,2,0,13.0,79.8,2,6.1,43.0,65,3.5,0,72.7,,0,0,,0
CUST_06099,2023-09-16,Large,Technology,UK,Basic,Month-to-month,47.43,826.49,Credit Card,0,0,8.0,54.2,2,3.8,35.9,182,3.6,1,45.2,0.0,1,0,,0
CUST_06100,2023-05-15,Large,Technology,USA,Free,Month-to-month,0.0,0.0,Invoice,0,0,13.0,47.3,2,1.5,14.6,70,0.7,0,74.2,52.0,0,0,,0
CUST_06101,2024-11-13,Medium,Technology,USA,Free,Month-to-month,0.0,0.0,Credit Card,1,0,12.0,92.2,2,1.5,27.6,63,2.1,0,72.0,2.0,0,0,,0
CUST_06102,2024-12-22,Large,Retail,UK,Pro,Annual,199.37,209.64,Invoice,0,0,19.0,93.7,5,6.8,43.4,94,3.2,0,81.9,42.0,0,0,,0
CUST_06103,2024-02-26,Medium,Education,Canada,Free,Month-to-month,0.0,0.0,Invoice,1,0,11.0,69.3,3,2.7,17.3,60,0.8,0,71.1,-68.0,0,0,,0
CUST_06104,2024-02-25,Medium,Technology,USA,Free,Month-to-month,0.0,0.0,PayPal,0,0,17.0,70.5,5,4.2,30.1,33,6.8,1,57.1,52.0,0,0,,0
CUST_06105,2023-07-05,Small,Retail,USA,Free,Month-to-month,0.0,0.0,Invoice,0,1,10.0,69.1,2,5.6,43.4,369,5.3,0,67.3,44.0,1,0,,0
CUST_06106,2023-12-30,Large,Technology,USA,Pro,Annual,192.29,2504.2,Invoice,0,0,,59.7,3,6.1,38.8,160,4.7,0,76.7,59.0,0,0,,0
CUST_06107,2024-08-29,Medium,Technology,UK,Basic,Month-to-month,47.85,187.17,Credit Card,0,1,15.0,75.9,3,2.9,25.3,78,3.1,0,75.9,70.0,0,0,,0
CUST_06108,2024-01-13,Medium,Technology,Canada,Enterprise,Multi-year,875.95,9840.17,Credit Card,0,0,9.0,61.3,2,1.4,12.1,17,1.7,1,47.7,19.0,0,0,,0
CUST_06109,2024-06-06,Medium,Technology,Canada,Basic,Month-to-month,51.33,323.37,Credit Card,0,0,13.0,89.8,3,2.1,34.0,184,8.5,0,70.2,82.0,0,0,,0
CUST_06110,2024-08-02,Large,Technology,UK,Basic,Month-to-month,46.7,195.78,Credit Card,1,1,9.0,52.2,3,1.4,11.8,25,4.9,0,66.0,70.0,0,0,,0
CUST_06111,2024-12-22,Large,Finance,USA,Basic,Month-to-month,61.67,62.72,Credit Card,1,1,13.0,58.2,2,4.8,27.6,93,2.5,0,73.3,92.0,1,0,,0
CUST_06112,2023-07-15,Medium,Finance,Australia,Enterprise,Multi-year,1074.26,14579.93,Credit Card,1,0,14.0,50.9,1,,24.0,180,0.3,0,75.9,9.0,0,0,,0
